client_id,district_id,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,account_id,tenure,f_statement_issuance,branch_location_id,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,disp_id,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
1939,1,74,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1600,3,monthly,1,Hl.m. Praha,1,False,True,False,False,1939,False,118,66,52,0,1,27,43,23,False,0,0,False,False,False,98,98
1940,1,76,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,1600,3,monthly,1,Hl.m. Praha,1,False,True,False,False,1940,False,118,66,52,0,1,27,43,23,False,0,0,False,False,False,98,98
1941,10,78,F,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,True,1601,6,monthly,10,Praha - vychod,1,False,True,False,False,1941,False,326,189,137,0,1,70,123,66,False,0,0,False,False,False,98,98
1942,10,84,M,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,False,1601,6,monthly,10,Praha - vychod,1,False,True,False,False,1942,False,326,189,137,0,1,70,123,66,False,0,0,False,False,False,98,98
1943,39,73,M,Most,119895,4,89.9,10446,17,4,3,2,90,9690,8.370000000000001,True,1602,6,monthly,33,Decin,1,False,True,False,False,1943,False,317,194,123,0,1,63,135,59,False,0,0,False,False,False,98,98
1944,31,42,F,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,True,1603,6,monthly,1,Hl.m. Praha,3,False,True,False,True,1944,False,499,302,197,0,129,0,164,138,True,78936,12,True,False,False,98,98
1945,54,45,M,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,1604,6,monthly,54,Brno - mesto,1,False,True,False,False,1945,False,351,229,122,0,62,0,174,55,False,0,0,False,False,False,98,98
1946,72,64,M,Olomouc,226122,4,62.6,8994,32,50,7,4,110,18880,4.295,True,1605,6,monthly,72,Olomouc,1,False,True,False,False,1946,True,441,268,173,18,112,0,193,57,False,0,0,False,False,False,98,98
1947,23,18,M,Cheb,87419,9,85.5,8624,21,11,4,3,102,6077,2.225,True,1606,3,monthly,23,Cheb,0,False,False,False,False,1947,True,185,87,98,0,64,0,87,0,False,0,0,False,False,False,98,98
1948,71,60,F,Novy Jicin,161227,10,69.7,8678,5,35,11,4,102,9575,5.75,True,1607,3,monthly,71,Novy Jicin,1,False,True,False,False,1948,False,169,104,65,0,33,0,76,28,False,0,0,False,False,False,98,98
1949,71,57,M,Novy Jicin,161227,10,69.7,8678,5,35,11,4,102,9575,5.75,False,1607,3,monthly,71,Novy Jicin,1,False,True,False,False,1949,False,169,104,65,0,33,0,76,28,False,0,0,False,False,False,98,98
1950,26,70,M,Plzen - mesto,170449,1,100.0,10787,0,0,0,1,131,12302,2.865,True,1608,2,monthly,26,Plzen - mesto,1,False,True,False,False,1950,False,61,30,31,0,1,15,20,10,False,0,0,False,False,False,98,98
1951,41,28,M,Usti nad Labem,118650,3,85.6,9832,8,8,5,1,114,11916,3.9000000000000004,True,1609,3,monthly,41,Usti nad Labem,1,False,True,False,False,1951,False,138,77,61,0,1,30,52,25,False,0,0,False,False,False,98,98
1952,52,28,F,Usti nad Orlici,139012,10,61.9,8363,59,41,8,3,108,5363,3.005,True,1610,6,monthly,52,Usti nad Orlici,1,False,True,False,False,1952,False,408,257,151,0,84,0,194,63,False,0,0,False,False,False,98,98
1953,52,34,M,Usti nad Orlici,139012,10,61.9,8363,59,41,8,3,108,5363,3.005,False,1610,6,monthly,52,Usti nad Orlici,1,False,True,False,False,1953,False,408,257,151,0,84,0,194,63,False,0,0,False,False,False,98,98
1954,69,47,M,Jesenik,42821,3,48.4,8173,4,13,5,1,124,1358,3.505,True,1611,3,monthly,69,Jesenik,2,False,True,False,False,1954,True,216,140,76,18,42,0,63,59,False,0,0,False,False,False,98,98
1955,66,28,F,Zdar nad Sazavou,125832,5,48.3,8512,151,41,2,3,102,4350,3.815,True,1612,3,monthly,66,Zdar nad Sazavou,0,False,False,False,False,1955,False,160,90,70,0,36,0,90,0,False,0,0,False,False,False,98,98
1956,1,74,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1613,4,monthly,1,Hl.m. Praha,1,False,True,False,False,1956,False,175,99,76,0,1,39,64,35,False,0,0,False,False,False,98,98
1957,63,27,M,Vyskov,86513,5,50.5,8288,38,36,5,1,110,3022,4.154999999999999,True,1614,3,monthly,63,Vyskov,1,False,True,False,False,1957,False,195,124,71,0,7,32,96,28,False,0,0,False,False,False,98,98
1958,63,22,F,Vyskov,86513,5,50.5,8288,38,36,5,1,110,3022,4.154999999999999,False,1614,3,monthly,63,Vyskov,1,False,True,False,False,1958,False,195,124,71,0,7,32,96,28,False,0,0,False,False,False,98,98
1959,1,79,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1615,2,monthly,1,Hl.m. Praha,1,False,True,False,False,1959,False,60,34,26,0,1,14,24,10,False,0,0,False,False,False,98,98
1960,22,53,M,Domazlice,58400,6,52.4,8620,65,16,4,1,100,2206,1.175,True,1616,2,monthly,22,Domazlice,1,False,True,False,False,1960,False,112,57,55,0,9,23,38,19,False,0,0,False,False,False,98,98
1961,31,79,F,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,True,1617,6,monthly,45,Jicin,1,False,True,False,False,1961,False,358,223,135,0,1,67,160,63,False,0,0,False,False,False,98,98
1962,6,49,M,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,True,1618,3,monthly,6,Kutna Hora,1,False,True,False,False,1962,False,133,72,61,0,13,24,53,19,False,0,0,False,False,False,98,98
1963,38,54,M,Louny,85852,4,59.8,8965,41,23,4,2,104,5475,7.655,True,1619,2,monthly,38,Louny,1,False,True,False,False,1963,False,119,61,58,0,36,0,44,17,False,0,0,False,False,False,98,98
1964,17,68,M,Pelhrimov,74062,7,61.4,8114,99,15,4,2,119,2184,2.5,True,1620,4,monthly,17,Pelhrimov,1,False,True,False,False,1964,False,213,132,81,0,1,42,94,38,False,0,0,False,False,False,98,98
1965,75,60,M,Prerov,138032,5,64.6,8819,67,30,4,2,99,8568,5.52,True,1621,6,monthly,75,Prerov,1,False,True,False,False,1965,False,353,226,127,0,66,0,170,56,False,0,0,False,False,False,98,98
1966,19,51,F,Prachatice,51428,4,52.7,8402,50,11,3,1,120,2098,3.5549999999999997,True,1622,3,monthly,19,Prachatice,2,False,True,False,False,1966,False,210,126,84,0,52,0,70,56,False,0,0,False,False,False,98,98
1967,1,36,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1623,3,monthly,1,Hl.m. Praha,1,False,True,False,False,1967,False,200,128,72,0,37,0,97,31,False,0,0,False,False,False,98,98
1968,1,39,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,1623,3,monthly,1,Hl.m. Praha,1,False,True,False,False,1968,False,200,128,72,0,37,0,97,31,False,0,0,False,False,False,98,98
1969,53,73,F,Blansko,107911,7,50.9,8240,88,33,6,2,99,3753,3.045,True,1624,3,monthly,53,Blansko,2,False,True,False,False,1969,False,191,129,62,0,1,32,73,56,False,0,0,False,False,False,98,98
1970,1,52,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1625,4,monthly,1,Hl.m. Praha,4,True,True,False,False,1970,False,385,288,97,0,50,0,119,169,False,0,0,False,False,False,98,98
1971,3,30,F,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,True,1626,5,monthly,3,Beroun,0,False,False,False,False,1971,True,264,145,119,7,5,57,138,0,False,0,0,False,False,False,98,98
1972,1,53,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1627,5,monthly,1,Hl.m. Praha,0,False,False,False,False,1972,False,284,159,125,0,66,0,159,0,False,0,0,False,False,False,98,98
1973,60,68,F,Prostejov,110643,4,51.9,8441,49,41,4,1,115,4131,3.9650000000000003,True,1628,6,monthly,60,Prostejov,1,False,True,False,False,1973,False,332,187,145,0,1,72,120,67,False,0,0,False,False,False,98,98
1974,10,81,M,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,True,1629,4,monthly,10,Praha - vychod,1,False,True,False,False,1974,False,177,100,77,0,1,38,66,34,False,0,0,False,False,False,98,98
1975,10,84,F,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,False,1629,4,monthly,10,Praha - vychod,1,False,True,False,False,1975,False,177,100,77,0,1,38,66,34,False,0,0,False,False,False,98,98
1976,72,81,M,Olomouc,226122,4,62.6,8994,32,50,7,4,110,18880,4.295,True,1630,6,monthly,72,Olomouc,1,False,True,False,False,1976,False,325,197,128,0,1,65,137,60,False,0,0,False,False,False,98,98
1977,10,64,F,Praha - vychod,92084,5,46.7,10124,55,29,4,3,141,8126,0.55,True,1631,3,monthly,10,Praha - vychod,1,False,True,False,False,1977,False,111,60,51,0,1,27,37,23,False,0,0,False,False,False,98,98
1978,18,47,F,Pisek,70699,4,65.3,8968,60,13,2,1,131,3650,3.09,True,1632,3,weekly,18,Pisek,1,False,False,True,False,1978,False,221,115,106,0,70,0,115,0,False,0,0,False,False,False,98,98
1979,51,73,F,Trutnov,121947,11,70.5,8541,37,28,7,3,131,7335,2.74,True,1633,4,monthly,51,Trutnov,1,False,True,False,False,1979,False,228,139,89,0,1,46,98,41,False,0,0,False,False,False,98,98
1980,77,40,M,Vsetin,148545,4,53.5,8909,8,35,12,3,113,7050,4.785,True,1634,5,monthly,77,Vsetin,0,False,False,False,False,1980,True,275,162,113,27,58,0,135,0,False,0,0,False,False,False,98,98
1981,19,29,F,Prachatice,51428,4,52.7,8402,50,11,3,1,120,2098,3.5549999999999997,True,1635,6,monthly,19,Prachatice,1,False,True,False,False,1981,False,348,225,123,0,63,0,170,55,False,0,0,False,False,False,98,98
1982,53,22,M,Blansko,107911,7,50.9,8240,88,33,6,2,99,3753,3.045,True,1636,2,monthly,53,Blansko,1,False,True,False,False,1982,False,109,67,42,0,22,0,51,16,False,0,0,False,False,False,98,98
1983,53,17,F,Blansko,107911,7,50.9,8240,88,33,6,2,99,3753,3.045,False,1636,2,monthly,53,Blansko,1,False,True,False,False,1983,False,109,67,42,0,22,0,51,16,False,0,0,False,False,False,98,98
1984,1,73,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1637,6,monthly,1,Hl.m. Praha,2,False,True,False,False,1984,False,426,281,145,0,1,72,147,134,False,0,0,False,False,False,98,98
1985,6,62,M,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,True,1638,3,weekly,6,Kutna Hora,2,False,True,False,True,1985,False,110,61,49,0,23,0,35,26,True,64224,24,False,False,False,98,98
1986,6,57,F,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,False,1638,3,weekly,6,Kutna Hora,2,False,True,False,True,1986,False,110,61,49,0,23,0,35,26,True,64224,24,False,False,False,98,98
1988,13,47,M,Rakovnik,53921,2,41.3,8598,61,22,1,1,123,3472,3.0149999999999997,True,1640,4,monthly,13,Rakovnik,1,False,True,False,False,1988,False,223,141,82,0,42,0,105,36,False,0,0,False,False,False,98,98
1989,50,60,F,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,True,1641,3,monthly,50,Svitavy,4,True,True,True,False,1989,False,292,191,101,0,68,0,101,90,False,0,0,False,False,False,98,98
1990,50,56,M,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,False,1641,3,monthly,50,Svitavy,4,True,True,True,False,1990,False,292,191,101,0,68,0,101,90,False,0,0,False,False,False,98,98
1991,64,81,M,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,True,1642,4,monthly,64,Zlin,1,False,True,False,False,1991,False,216,131,85,0,1,43,93,38,False,0,0,False,False,False,98,98
1993,1,24,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1644,6,monthly,1,Hl.m. Praha,3,True,True,False,False,1993,False,528,389,139,0,72,0,200,189,False,0,0,False,False,False,98,98
1994,1,32,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,1644,6,monthly,1,Hl.m. Praha,3,True,True,False,False,1994,False,528,389,139,0,72,0,200,189,False,0,0,False,False,False,98,98
1995,50,58,F,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,True,1645,3,monthly,50,Svitavy,1,False,True,False,False,1995,False,142,80,62,0,36,0,58,22,False,0,0,False,False,False,98,98
1996,1,62,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1646,3,weekly,1,Hl.m. Praha,2,False,True,False,False,1996,False,267,167,100,0,69,0,109,58,False,0,0,False,False,False,98,98
1997,1,22,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1647,2,monthly,1,Hl.m. Praha,3,True,True,False,False,1997,False,118,74,44,0,27,0,35,39,False,0,0,False,False,False,98,98
1998,40,21,F,Teplice,128118,8,85.3,9317,9,16,6,3,97,13821,6.78,True,1648,2,monthly,40,Teplice,0,False,False,False,False,1998,False,97,36,61,0,44,0,36,0,False,0,0,False,False,False,98,98
1999,74,17,F,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,1649,6,monthly,46,Nachod,0,False,False,False,False,1999,True,188,96,92,20,24,0,76,0,False,0,0,False,False,False,98,98
2000,39,57,F,Most,119895,4,89.9,10446,17,4,3,2,90,9690,8.370000000000001,True,1650,2,monthly,39,Most,2,False,True,False,False,2000,False,71,39,32,0,6,13,22,17,False,0,0,False,False,False,98,98
2001,34,22,F,Chomutov,125236,5,87.7,9675,28,11,1,4,100,10513,7.055,True,1651,2,monthly,34,Chomutov,1,False,False,True,False,2001,False,90,36,54,0,30,0,36,0,False,0,0,False,False,False,98,98
2002,70,81,F,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,1652,6,monthly,74,Ostrava - mesto,1,False,True,False,False,2002,False,333,202,131,0,1,67,140,62,False,0,0,False,False,False,98,98
2003,70,78,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,False,1652,6,monthly,74,Ostrava - mesto,1,False,True,False,False,2003,False,333,202,131,0,1,67,140,62,False,0,0,False,False,False,98,98
2004,1,25,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1653,5,monthly,1,Hl.m. Praha,1,False,True,False,False,2004,False,276,173,103,0,52,0,127,46,False,0,0,False,False,False,98,98
2005,30,20,M,Sokolov,94812,10,81.8,9650,15,13,8,2,100,5789,3.525,True,1654,3,monthly,30,Sokolov,0,False,False,False,False,2005,True,155,91,64,3,6,29,88,0,False,0,0,False,False,False,98,98
2006,41,37,F,Usti nad Labem,118650,3,85.6,9832,8,8,5,1,114,11916,3.9000000000000004,True,1655,3,monthly,41,Usti nad Labem,2,False,True,False,False,2006,False,207,140,67,0,35,0,84,56,False,0,0,False,False,False,98,98
2007,41,41,M,Usti nad Labem,118650,3,85.6,9832,8,8,5,1,114,11916,3.9000000000000004,False,1655,3,monthly,41,Usti nad Labem,2,False,True,False,False,2007,False,207,140,67,0,35,0,84,56,False,0,0,False,False,False,98,98
2008,47,59,M,Pardubice,162580,6,72.8,9538,83,26,5,1,111,11489,1.6600000000000001,True,1656,2,monthly,47,Pardubice,2,False,True,False,True,2008,False,144,91,53,0,7,23,71,20,True,189792,48,False,False,False,98,98
2009,12,63,M,Pribram,107870,6,58.0,8754,84,29,6,1,137,7672,4.07,True,1657,2,monthly,12,Pribram,1,False,True,False,False,2009,False,52,23,29,0,1,14,13,10,False,0,0,False,False,False,98,98
2010,37,47,M,Litomerice,114006,9,62.3,9065,71,26,6,2,123,8313,4.925,True,1658,6,monthly,73,Opava,2,False,True,False,False,2010,False,384,253,131,0,1,67,128,125,False,0,0,False,False,False,98,98
2011,46,74,F,Nachod,112709,10,73.5,8369,48,20,7,3,117,5472,2.05,True,1659,3,monthly,46,Nachod,1,False,True,False,False,2011,False,105,60,45,0,1,24,41,19,False,0,0,False,False,False,98,98
2012,46,76,M,Nachod,112709,10,73.5,8369,48,20,7,3,117,5472,2.05,False,1659,3,monthly,46,Nachod,1,False,True,False,False,2012,False,105,60,45,0,1,24,41,19,False,0,0,False,False,False,98,98
2013,1,59,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1660,4,monthly,1,Hl.m. Praha,1,False,False,True,False,2013,True,203,110,93,6,53,0,104,0,False,0,0,False,False,False,98,98
2015,1,31,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1662,2,monthly,1,Hl.m. Praha,1,False,True,False,False,2015,True,89,54,35,4,18,0,38,12,False,0,0,False,False,False,98,98
2016,55,65,M,Brno - venkov,157042,9,33.9,8743,49,70,18,0,111,7553,2.1550000000000002,True,1663,3,monthly,55,Brno - venkov,2,False,True,False,False,2016,False,145,92,53,0,1,26,50,42,False,0,0,False,False,False,98,98
2017,55,68,F,Brno - venkov,157042,9,33.9,8743,49,70,18,0,111,7553,2.1550000000000002,False,1663,3,monthly,55,Brno - venkov,2,False,True,False,False,2017,False,145,92,53,0,1,26,50,42,False,0,0,False,False,False,98,98
2018,56,54,F,Breclav,124605,8,46.0,8772,11,42,14,1,126,6012,4.835000000000001,True,1664,6,monthly,56,Breclav,1,False,True,False,False,2018,False,344,220,124,0,63,0,164,56,False,0,0,False,False,False,98,98
2019,73,67,M,Opava,182027,7,56.4,8746,17,49,12,2,90,8788,3.535,True,1665,2,monthly,73,Opava,1,False,True,False,False,2019,False,88,50,38,0,1,20,35,15,False,0,0,False,False,False,98,98
2020,73,74,F,Opava,182027,7,56.4,8746,17,49,12,2,90,8788,3.535,False,1665,2,monthly,73,Opava,1,False,True,False,False,2020,False,88,50,38,0,1,20,35,15,False,0,0,False,False,False,98,98
2021,67,80,M,Bruntal,106054,6,63.1,8110,38,25,6,2,109,6323,6.16,True,1666,6,monthly,67,Bruntal,1,False,True,False,False,2021,False,321,199,122,0,1,62,142,57,False,0,0,False,False,False,98,98
2022,56,60,M,Breclav,124605,8,46.0,8772,11,42,14,1,126,6012,4.835000000000001,True,1667,3,monthly,56,Breclav,0,False,False,False,False,2022,False,129,65,64,0,36,0,65,0,False,0,0,False,False,False,98,98
2023,56,68,F,Breclav,124605,8,46.0,8772,11,42,14,1,126,6012,4.835000000000001,False,1667,3,monthly,56,Breclav,0,False,False,False,False,2023,False,129,65,64,0,36,0,65,0,False,0,0,False,False,False,98,98
2024,62,65,M,Uherske Hradiste,145688,5,40.7,8544,22,41,13,2,109,5625,1.5750000000000002,True,1668,2,monthly,62,Uherske Hradiste,1,False,True,False,False,2024,False,93,48,45,0,1,22,31,17,False,0,0,False,False,False,98,98
2025,39,58,M,Most,119895,4,89.9,10446,17,4,3,2,90,9690,8.370000000000001,True,1669,3,monthly,39,Most,1,False,True,False,False,2025,False,134,77,57,0,30,0,54,23,False,0,0,False,False,False,98,98
2026,39,65,F,Most,119895,4,89.9,10446,17,4,3,2,90,9690,8.370000000000001,False,1669,3,monthly,39,Most,1,False,True,False,False,2026,False,134,77,57,0,30,0,54,23,False,0,0,False,False,False,98,98
2027,12,69,M,Pribram,107870,6,58.0,8754,84,29,6,1,137,7672,4.07,True,1670,3,monthly,12,Pribram,2,False,True,False,False,2027,False,188,115,73,0,1,36,52,63,False,0,0,False,False,False,98,98
2028,12,75,F,Pribram,107870,6,58.0,8754,84,29,6,1,137,7672,4.07,False,1670,3,monthly,12,Pribram,2,False,True,False,False,2028,False,188,115,73,0,1,36,52,63,False,0,0,False,False,False,98,98
2029,5,76,F,Kolin,95616,6,51.4,9307,65,30,4,1,118,5656,4.14,True,1671,6,monthly,6,Kutna Hora,2,False,True,False,False,2029,False,416,279,137,0,1,68,151,128,False,0,0,False,False,False,98,98
2030,5,19,F,Kolin,95616,6,51.4,9307,65,30,4,1,118,5656,4.14,True,1672,3,monthly,5,Kolin,1,False,True,False,False,2030,False,186,120,66,0,34,0,92,28,False,0,0,False,False,False,98,98
2031,54,73,M,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,1673,6,monthly,53,Blansko,1,False,True,False,False,2031,False,292,175,117,0,1,60,120,55,False,0,0,False,False,False,98,98
2032,1,56,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1674,4,monthly,1,Hl.m. Praha,1,False,True,False,False,2032,False,220,116,104,0,65,0,81,35,False,0,0,False,False,False,98,98
2033,1,62,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,1674,4,monthly,1,Hl.m. Praha,1,False,True,False,False,2033,False,220,116,104,0,65,0,81,35,False,0,0,False,False,False,98,98
2034,13,73,M,Rakovnik,53921,2,41.3,8598,61,22,1,1,123,3472,3.0149999999999997,True,1675,6,monthly,36,Liberec,1,False,True,False,False,2034,False,347,204,143,0,1,71,138,66,False,0,0,False,False,False,98,98
2035,13,71,F,Rakovnik,53921,2,41.3,8598,61,22,1,1,123,3472,3.0149999999999997,False,1675,6,monthly,36,Liberec,1,False,True,False,False,2035,False,347,204,143,0,1,71,138,66,False,0,0,False,False,False,98,98
2037,69,51,F,Jesenik,42821,3,48.4,8173,4,13,5,1,124,1358,3.505,True,1677,2,monthly,69,Jesenik,1,False,True,False,False,2037,False,129,74,55,0,31,0,54,20,False,0,0,False,False,False,98,98
2038,1,19,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,1678,6,monthly,1,Hl.m. Praha,2,False,True,False,False,2038,True,479,338,141,2,71,0,206,130,False,0,0,False,False,False,98,98
2039,68,30,F,Frydek - Mistek,228848,6,57.2,9893,15,40,18,2,96,11510,4.404999999999999,True,1679,3,monthly,68,Frydek - Mistek,1,False,True,False,False,2039,False,153,94,59,0,31,0,70,24,False,0,0,False,False,False,98,98
2040,59,55,M,Kromeriz,108871,6,62.1,8444,41,29,7,2,106,4900,3.3550000000000004,True,1680,6,monthly,59,Kromeriz,1,False,True,False,False,2040,False,350,227,123,0,62,0,171,56,False,0,0,False,False,False,98,98
2041,68,43,M,Frydek - Mistek,228848,6,57.2,9893,15,40,18,2,96,11510,4.404999999999999,True,1681,2,monthly,68,Frydek - Mistek,3,True,True,False,False,2041,False,123,85,38,0,20,0,44,41,False,0,0,False,False,False,98,98
2042,49,17,M,Semily,75685,9,60.8,8208,31,28,5,1,155,3783,2.0749999999999997,True,1682,4,monthly,49,Semily,0,False,False,False,False,2042,False,181,86,95,0,59,0,86,0,False,0,0,False,False,False,98,98
2043,77,45,F,Vsetin,148545,4,53.5,8909,8,35,12,3,113,7050,4.785,True,1683,3,monthly,77,Vsetin,3,True,True,False,False,2043,False,182,120,62,0,36,0,55,65,False,0,0,False,False,False,98,98
2044,32,38,F,Ceska Lipa,105058,10,81.0,9272,32,19,7,2,118,8845,3.01,True,1684,6,weekly,32,Ceska Lipa,1,False,False,True,False,2044,False,304,174,130,0,68,0,174,0,False,0,0,False,False,False,98,98
2045,28,43,M,Plzen - sever,72541,8,36.9,8594,66,26,10,0,112,3105,1.815,True,1685,4,monthly,28,Plzen - sever,1,False,True,False,False,2045,True,143,83,60,4,24,0,55,24,False,0,0,False,False,False,98,98
2046,28,47,F,Plzen - sever,72541,8,36.9,8594,66,26,10,0,112,3105,1.815,False,1685,4,monthly,28,Plzen - sever,1,False,True,False,False,2046,False,143,83,60,4,24,0,55,24,False,0,0,False,False,False,98,98
2047,11,56,F,Praha - zapad,75637,7,36.5,9622,35,36,9,0,154,7004,0.52,True,1686,6,monthly,11,Praha - zapad,2,False,True,False,False,2047,False,407,242,165,0,104,0,129,113,False,0,0,False,False,False,98,98
2048,23,71,F,Cheb,87419,9,85.5,8624,21,11,4,3,102,6077,2.225,True,1687,2,monthly,23,Cheb,0,False,False,False,False,2048,False,85,47,38,0,1,20,47,0,False,0,0,False,False,False,98,98
2049,70,72,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,1688,6,monthly,70,Karvina,1,False,True,False,False,2049,False,355,218,137,0,1,70,153,65,False,0,0,False,False,False,98,98
2050,70,67,F,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,False,1688,6,monthly,70,Karvina,1,False,True,False,False,2050,False,355,218,137,0,1,70,153,65,False,0,0,False,False,False,98,98
2051,74,81,F,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,1689,6,monthly,55,Brno - venkov,1,False,True,False,False,2051,False,319,196,123,0,1,63,137,59,False,0,0,False,False,False,98,98
