State,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,tenure,f_statement_issuance,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
1,41.0,0,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,6.0,1,4,2.0,0,1,0,0,0,410.0,269.0,141.0,0.0,1.0,70.0,138.0,131.0,0,0.0,0.0,0,0,0,98.0,98.0
1,44.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,0,6.0,1,4,2.0,0,1,0,0,0,410.0,269.0,141.0,0.0,1.0,70.0,138.0,131.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,1,65,51313.0,4.0,59.2,8930.0,34.0,12.0,3.0,1.0,108.0,2780.0,3.86,1,3.0,1,65,1.0,0,1,0,0,0,140.0,79.0,61.0,0.0,1.0,30.0,53.0,26.0,0,0.0,0.0,0,0,0,98.0,98.0
0,31.0,0,15,228848.0,6.0,57.2,9893.0,15.0,40.0,18.0,2.0,96.0,11510.0,4.40499999999999,1,2.0,1,15,0.0,0,0,0,0,0,61.0,28.0,33.0,0.0,18.0,0.0,28.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,27.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,5.0,1,17,4.0,1,1,0,0,0,457.0,347.0,110.0,0.0,56.0,0.0,151.0,196.0,0,0.0,0.0,0,0,0,98.0,98.0
0,36.0,1,45,74062.0,7.0,61.4,8114.0,99.0,15.0,4.0,2.0,119.0,2184.0,2.5,1,3.0,1,45,0.0,0,0,0,0,0,79.0,37.0,42.0,0.0,18.0,0.0,37.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,0,0,88884.0,5.0,46.7,8507.0,80.0,26.0,6.0,2.0,132.0,4833.0,1.76,1,3.0,1,0,0.0,0,0,0,0,0,143.0,77.0,66.0,0.0,36.0,0.0,77.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,64.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,0.0,0,0,0,0,1,217.0,125.0,92.0,23.0,47.0,0.0,102.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,59.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,4.0,1,17,0.0,0,0,0,0,0,217.0,125.0,92.0,23.0,47.0,0.0,102.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,30.0,0,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,6.0,1,15,5.0,1,1,1,0,1,661.0,515.0,146.0,17.0,6.0,70.0,235.0,263.0,0,0.0,0.0,0,0,0,98.0,98.0
1,30.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,0,6.0,1,15,5.0,1,1,1,0,0,661.0,515.0,146.0,17.0,6.0,70.0,235.0,263.0,0,0.0,0.0,0,0,0,98.0,98.0
0,57.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,3.0,1,43,5.0,1,1,0,1,1,274.0,207.0,67.0,5.0,35.0,0.0,81.0,121.0,1,102876.0,12.0,1,0,0,98.0,98.0
0,63.0,0,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,0,3.0,1,43,5.0,1,1,0,1,0,274.0,207.0,67.0,5.0,35.0,0.0,81.0,121.0,1,102876.0,12.0,1,0,0,98.0,98.0
0,77.0,1,5,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,1,2.0,1,5,2.0,0,1,0,0,0,106.0,65.0,41.0,0.0,1.0,20.0,34.0,31.0,0,0.0,0.0,0,0,0,98.0,98.0
0,77.0,0,5,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,0,2.0,1,5,2.0,0,1,0,0,0,106.0,65.0,41.0,0.0,1.0,20.0,34.0,31.0,0,0.0,0.0,0,0,0,98.0,98.0
0,23.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,2.0,0,1,0,0,0,248.0,155.0,93.0,0.0,52.0,0.0,91.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
1,21.0,0,70,118650.0,3.0,85.6,9832.0,8.0,8.0,5.0,1.0,114.0,11916.0,3.9,1,6.0,1,70,2.0,0,1,0,0,0,405.0,260.0,145.0,0.0,85.0,0.0,148.0,112.0,0,0.0,0.0,0,0,0,98.0,98.0
0,36.0,0,20,88768.0,7.0,80.5,8867.0,10.0,18.0,5.0,1.0,130.0,7004.0,1.115,1,3.0,1,20,2.0,0,1,0,0,0,208.0,137.0,71.0,0.0,39.0,0.0,82.0,55.0,0,0.0,0.0,0,0,0,98.0,98.0
1,30.0,1,52,75637.0,7.0,36.5,9622.0,35.0,36.0,9.0,0.0,154.0,7004.0,0.52,1,6.0,1,52,3.0,0,1,0,1,0,319.0,201.0,118.0,0.0,60.0,0.0,129.0,72.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,1,12,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,1,3.0,1,12,1.0,0,0,0,1,0,185.0,101.0,84.0,0.0,38.0,0.0,90.0,11.0,1,265320.0,36.0,0,0,1,98.0,98.0
1,63.0,1,33,114006.0,9.0,62.3,9065.0,71.0,26.0,6.0,2.0,123.0,8313.0,4.925,1,6.0,1,33,2.0,0,1,0,0,0,385.0,252.0,133.0,0.0,1.0,68.0,124.0,128.0,0,0.0,0.0,0,0,0,98.0,98.0
1,70.0,0,33,114006.0,9.0,62.3,9065.0,71.0,26.0,6.0,2.0,123.0,8313.0,4.925,0,6.0,1,33,2.0,0,1,0,0,0,385.0,252.0,133.0,0.0,1.0,68.0,124.0,128.0,0,0.0,0.0,0,0,0,98.0,98.0
0,49.0,0,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,1,2.0,1,64,1.0,0,0,0,1,1,59.0,29.0,30.0,0.0,14.0,0.0,28.0,1.0,1,352704.0,48.0,0,0,0,98.0,98.0
1,26.0,0,73,86513.0,5.0,50.5,8288.0,38.0,36.0,5.0,1.0,110.0,3022.0,4.15499999999999,1,5.0,1,73,1.0,0,1,0,0,1,282.0,183.0,99.0,36.0,50.0,0.0,102.0,45.0,0,0.0,0.0,0,0,0,98.0,98.0
1,52.0,0,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,1,6.0,1,75,3.0,1,1,0,0,0,476.0,324.0,152.0,0.0,90.0,0.0,151.0,173.0,0,0.0,0.0,0,0,0,98.0,98.0
0,57.0,1,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,1,4.0,1,2,1.0,0,1,0,0,1,241.0,147.0,94.0,9.0,49.0,0.0,98.0,40.0,0,0.0,0.0,0,0,0,98.0,98.0
0,22.0,0,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,1,2.0,1,2,0.0,0,0,0,0,1,113.0,43.0,70.0,2.0,50.0,0.0,41.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,46.0,1,32,159617.0,9.0,85.2,9198.0,29.0,19.0,8.0,1.0,131.0,11928.0,3.805,1,3.0,1,32,3.0,0,1,0,1,1,209.0,148.0,61.0,5.0,32.0,0.0,79.0,64.0,1,162576.0,36.0,0,0,0,98.0,98.0
1,67.0,1,31,77963.0,4.0,51.5,8546.0,60.0,23.0,4.0,2.0,126.0,5760.0,3.485,1,6.0,1,31,1.0,0,1,0,0,0,356.0,215.0,141.0,0.0,1.0,70.0,150.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
1,61.0,0,31,77963.0,4.0,51.5,8546.0,60.0,23.0,4.0,2.0,126.0,5760.0,3.485,0,6.0,1,31,1.0,0,1,0,0,0,356.0,215.0,141.0,0.0,1.0,70.0,150.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
0,78.0,0,5,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,1,3.0,1,5,1.0,0,1,0,0,0,136.0,81.0,55.0,0.0,1.0,29.0,56.0,25.0,0,0.0,0.0,0,0,0,98.0,98.0
0,76.0,1,55,110643.0,4.0,51.9,8441.0,49.0,41.0,4.0,1.0,115.0,4131.0,3.965,1,2.0,1,55,2.0,0,1,0,0,0,103.0,64.0,39.0,0.0,1.0,21.0,31.0,33.0,0,0.0,0.0,0,0,0,98.0,98.0
1,27.0,0,4,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,1,6.0,1,15,1.0,0,1,0,0,1,376.0,218.0,158.0,22.0,89.0,0.0,131.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
0,40.0,0,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,3.0,1,36,2.0,0,1,1,0,0,178.0,110.0,68.0,0.0,35.0,0.0,81.0,29.0,0,0.0,0.0,0,0,0,98.0,98.0
0,38.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,0,3.0,1,36,2.0,0,1,1,0,0,178.0,110.0,68.0,0.0,35.0,0.0,81.0,29.0,0,0.0,0.0,0,0,0,98.0,98.0
1,74.0,1,65,51313.0,4.0,59.2,8930.0,34.0,12.0,3.0,1.0,108.0,2780.0,3.86,1,6.0,1,65,1.0,0,1,0,0,0,330.0,201.0,129.0,0.0,1.0,64.0,141.0,60.0,0,0.0,0.0,0,0,0,98.0,98.0
0,62.0,1,15,228848.0,6.0,57.2,9893.0,15.0,40.0,18.0,2.0,96.0,11510.0,4.40499999999999,1,2.0,1,15,1.0,0,1,0,0,0,73.0,36.0,37.0,0.0,7.0,15.0,26.0,10.0,0,0.0,0.0,0,0,0,98.0,98.0
1,21.0,1,47,67298.0,7.0,43.8,8561.0,71.0,19.0,10.0,0.0,110.0,2156.0,0.97,1,6.0,1,47,1.0,0,1,0,0,0,395.0,260.0,135.0,0.0,68.0,0.0,198.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
0,41.0,1,76,114200.0,4.0,43.7,8403.0,101.0,41.0,4.0,1.0,105.0,4875.0,5.73,1,4.0,2,76,2.0,0,1,1,0,0,245.0,140.0,105.0,0.0,62.0,0.0,100.0,40.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,1,5,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,1,2.0,1,5,3.0,1,1,0,0,0,92.0,53.0,39.0,0.0,9.0,15.0,23.0,30.0,0,0.0,0.0,0,0,0,98.0,98.0
0,38.0,0,65,51313.0,4.0,59.2,8930.0,34.0,12.0,3.0,1.0,108.0,2780.0,3.86,1,3.0,1,65,0.0,0,0,0,0,1,110.0,57.0,53.0,1.0,27.0,0.0,56.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,66.0,0,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,1,6.0,1,64,1.0,0,1,0,0,0,334.0,199.0,135.0,0.0,1.0,69.0,134.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
1,59.0,1,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,0,6.0,1,64,1.0,0,1,0,0,0,334.0,199.0,135.0,0.0,1.0,69.0,134.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,1,5,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,1,2.0,1,5,3.0,1,1,0,0,0,70.0,41.0,29.0,0.0,5.0,12.0,19.0,22.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,0,0,88884.0,5.0,46.7,8507.0,80.0,26.0,6.0,2.0,132.0,4833.0,1.76,1,3.0,0,0,1.0,0,0,1,0,0,150.0,84.0,66.0,0.0,38.0,0.0,84.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,28.0,0,68,121947.0,11.0,70.5,8541.0,37.0,28.0,7.0,3.0,131.0,7335.0,2.74,1,6.0,1,29,1.0,0,1,0,0,0,335.0,195.0,140.0,0.0,78.0,0.0,139.0,56.0,0,0.0,0.0,0,0,0,98.0,98.0
0,54.0,0,57,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,1,5.0,1,57,1.0,0,1,0,0,0,274.0,155.0,119.0,0.0,1.0,59.0,100.0,55.0,0,0.0,0.0,0,0,0,98.0,98.0
1,18.0,0,56,53921.0,2.0,41.3,8598.0,61.0,22.0,1.0,1.0,123.0,3472.0,3.01499999999999,1,6.0,1,0,0.0,0,0,0,0,1,399.0,191.0,208.0,44.0,138.0,0.0,147.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,66.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,2.0,1,43,1.0,0,1,0,0,0,67.0,36.0,31.0,0.0,1.0,15.0,26.0,10.0,0,0.0,0.0,0,0,0,98.0,98.0
0,60.0,0,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,0,2.0,1,43,1.0,0,1,0,0,0,67.0,36.0,31.0,0.0,1.0,15.0,26.0,10.0,0,0.0,0.0,0,0,0,98.0,98.0
0,69.0,0,4,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,1,2.0,1,4,1.0,0,1,0,0,0,103.0,61.0,42.0,0.0,1.0,22.0,44.0,17.0,0,0.0,0.0,0,0,0,98.0,98.0
0,56.0,0,71,139012.0,10.0,61.9,8363.0,59.0,41.0,8.0,3.0,108.0,5363.0,3.005,1,4.0,1,71,1.0,0,1,0,0,0,212.0,122.0,90.0,0.0,47.0,0.0,84.0,38.0,0,0.0,0.0,0,0,0,98.0,98.0
0,54.0,0,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,1,3.0,0,66,1.0,0,0,0,1,1,198.0,119.0,79.0,2.0,47.0,0.0,105.0,12.0,1,88440.0,12.0,1,0,0,98.0,98.0
0,61.0,1,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,0,3.0,0,66,1.0,0,0,0,1,0,198.0,119.0,79.0,2.0,47.0,0.0,105.0,12.0,1,88440.0,12.0,1,0,0,98.0,98.0
0,57.0,0,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,1,2.0,2,75,3.0,0,1,1,0,0,113.0,69.0,44.0,0.0,29.0,0.0,43.0,26.0,0,0.0,0.0,0,0,0,98.0,98.0
0,56.0,0,11,125236.0,5.0,87.7,9675.0,28.0,11.0,1.0,4.0,100.0,10513.0,7.055,1,2.0,1,11,0.0,0,0,0,0,1,48.0,21.0,27.0,1.0,15.0,0.0,20.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,58.0,1,76,114200.0,4.0,43.7,8403.0,101.0,41.0,4.0,1.0,105.0,4875.0,5.73,1,6.0,1,53,0.0,0,0,0,0,0,326.0,165.0,161.0,0.0,95.0,0.0,165.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,66.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,3.0,1,43,1.0,0,1,0,0,0,152.0,92.0,60.0,0.0,1.0,31.0,66.0,26.0,0,0.0,0.0,0,0,0,98.0,98.0
0,37.0,0,26,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,1,3.0,1,26,2.0,0,1,0,0,0,181.0,122.0,59.0,0.0,30.0,0.0,73.0,49.0,0,0.0,0.0,0,0,0,98.0,98.0
0,31.0,1,14,58400.0,6.0,52.4,8620.0,65.0,16.0,4.0,1.0,100.0,2206.0,1.175,1,4.0,1,14,0.0,0,0,0,0,0,24.0,9.0,15.0,0.0,15.0,0.0,9.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,38.0,0,14,58400.0,6.0,52.4,8620.0,65.0,16.0,4.0,1.0,100.0,2206.0,1.175,0,4.0,1,14,0.0,0,0,0,0,0,24.0,9.0,15.0,0.0,15.0,0.0,9.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,0,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,1,2.0,2,34,0.0,0,0,0,0,1,98.0,59.0,39.0,0.0,1.0,19.0,59.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,23.0,0,25,122603.0,8.0,80.0,8991.0,25.0,21.0,6.0,2.0,128.0,10471.0,1.69999999999999,1,3.0,1,25,0.0,0,0,0,0,0,66.0,24.0,42.0,0.0,14.0,0.0,24.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,46.0,1,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,1,3.0,1,34,4.0,1,1,1,0,0,241.0,172.0,69.0,0.0,1.0,34.0,83.0,89.0,0,0.0,0.0,0,0,0,98.0,98.0
0,53.0,0,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,0,3.0,1,34,4.0,1,1,1,0,0,241.0,172.0,69.0,0.0,1.0,34.0,83.0,89.0,0,0.0,0.0,0,0,0,98.0,98.0
1,70.0,1,68,121947.0,11.0,70.5,8541.0,37.0,28.0,7.0,3.0,131.0,7335.0,2.74,1,6.0,1,68,1.0,0,1,0,0,0,349.0,212.0,137.0,0.0,1.0,70.0,146.0,66.0,0,0.0,0.0,0,0,0,98.0,98.0
1,64.0,0,68,121947.0,11.0,70.5,8541.0,37.0,28.0,7.0,3.0,131.0,7335.0,2.74,0,6.0,1,68,1.0,0,1,0,0,0,349.0,212.0,137.0,0.0,1.0,70.0,146.0,66.0,0,0.0,0.0,0,0,0,98.0,98.0
0,81.0,0,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,1,3.0,1,64,1.0,0,1,0,0,0,114.0,67.0,47.0,0.0,1.0,25.0,46.0,21.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,1,51,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,1,2.0,2,51,0.0,0,0,0,0,1,122.0,69.0,53.0,2.0,32.0,0.0,67.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,39.0,1,65,51313.0,4.0,59.2,8930.0,34.0,12.0,3.0,1.0,108.0,2780.0,3.86,1,3.0,1,65,1.0,0,1,0,0,0,204.0,110.0,94.0,0.0,58.0,0.0,78.0,32.0,0,0.0,0.0,0,0,0,98.0,98.0
1,70.0,1,27,149893.0,6.0,67.4,9753.0,63.0,29.0,6.0,2.0,109.0,11136.0,4.845,1,6.0,1,27,1.0,0,1,0,0,0,305.0,176.0,129.0,0.0,1.0,64.0,117.0,59.0,0,0.0,0.0,0,0,0,98.0,98.0
1,39.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,6.0,1,36,3.0,1,1,0,0,0,445.0,316.0,129.0,0.0,1.0,66.0,133.0,183.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,1,19,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,1,2.0,1,19,0.0,0,0,0,0,0,62.0,18.0,44.0,0.0,30.0,0.0,18.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,17.0,1,42,182027.0,7.0,56.4,8746.0,17.0,49.0,12.0,2.0,90.0,8788.0,3.535,1,4.0,1,42,0.0,0,0,0,0,0,244.0,114.0,130.0,0.0,84.0,0.0,114.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,32.0,1,62,127369.0,7.0,51.2,8369.0,31.0,32.0,13.0,2.0,107.0,6543.0,5.305,1,6.0,1,62,2.0,0,1,0,0,0,394.0,247.0,147.0,0.0,83.0,0.0,127.0,120.0,0,0.0,0.0,0,0,0,98.0,98.0
1,40.0,0,62,127369.0,7.0,51.2,8369.0,31.0,32.0,13.0,2.0,107.0,6543.0,5.305,0,6.0,1,62,2.0,0,1,0,0,0,394.0,247.0,147.0,0.0,83.0,0.0,127.0,120.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,3.0,1,17,2.0,0,1,0,0,0,196.0,120.0,76.0,0.0,44.0,0.0,64.0,56.0,0,0.0,0.0,0,0,0,98.0,98.0
0,27.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,3.0,1,17,2.0,0,1,0,0,0,196.0,120.0,76.0,0.0,44.0,0.0,64.0,56.0,0,0.0,0.0,0,0,0,98.0,98.0
1,45.0,1,72,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,1,6.0,1,72,1.0,0,1,0,0,0,336.0,207.0,129.0,0.0,3.0,63.0,148.0,59.0,0,0.0,0.0,0,0,0,98.0,98.0
1,38.0,0,38,112709.0,10.0,73.5,8369.0,48.0,20.0,7.0,3.0,117.0,5472.0,2.05,1,5.0,1,38,1.0,0,1,0,0,0,316.0,205.0,111.0,0.0,57.0,0.0,156.0,49.0,0,0.0,0.0,0,0,0,98.0,98.0
0,57.0,1,23,109164.0,4.0,63.6,8757.0,98.0,16.0,6.0,1.0,96.0,4683.0,3.665,1,4.0,1,23,1.0,0,1,0,0,0,205.0,110.0,95.0,0.0,57.0,0.0,77.0,33.0,0,0.0,0.0,0,0,0,98.0,98.0
0,39.0,1,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,1,2.0,1,75,1.0,0,1,0,0,0,49.0,24.0,25.0,0.0,1.0,14.0,15.0,9.0,0,0.0,0.0,0,0,0,98.0,98.0
0,80.0,1,52,75637.0,7.0,36.5,9622.0,35.0,36.0,9.0,0.0,154.0,7004.0,0.52,1,2.0,1,52,1.0,0,1,0,0,0,93.0,53.0,40.0,0.0,1.0,21.0,36.0,17.0,0,0.0,0.0,0,0,0,98.0,98.0
0,52.0,0,33,114006.0,9.0,62.3,9065.0,71.0,26.0,6.0,2.0,123.0,8313.0,4.925,1,4.0,1,33,1.0,0,1,0,0,0,260.0,169.0,91.0,0.0,46.0,0.0,128.0,41.0,0,0.0,0.0,0,0,0,98.0,98.0
0,45.0,1,33,114006.0,9.0,62.3,9065.0,71.0,26.0,6.0,2.0,123.0,8313.0,4.925,0,4.0,1,33,1.0,0,1,0,0,0,260.0,169.0,91.0,0.0,46.0,0.0,128.0,41.0,0,0.0,0.0,0,0,0,98.0,98.0
0,28.0,1,26,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,1,2.0,1,26,1.0,0,1,0,0,1,112.0,66.0,46.0,4.0,24.0,0.0,44.0,18.0,0,0.0,0.0,0,0,0,98.0,98.0
1,37.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,1,10,2.0,0,1,0,0,0,437.0,285.0,152.0,0.0,88.0,0.0,166.0,119.0,0,0.0,0.0,0,0,0,98.0,98.0
1,75.0,0,49,72541.0,8.0,36.9,8594.0,66.0,26.0,10.0,0.0,112.0,3105.0,1.815,1,5.0,1,49,2.0,0,1,0,0,0,304.0,195.0,109.0,0.0,1.0,54.0,96.0,99.0,0,0.0,0.0,0,0,0,98.0,98.0
1,80.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,6.0,1,55,1.0,0,1,0,0,0,286.0,161.0,125.0,0.0,1.0,64.0,101.0,60.0,0,0.0,0.0,0,0,0,98.0,98.0
1,72.0,0,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,0,6.0,1,55,1.0,0,1,0,0,0,286.0,161.0,125.0,0.0,1.0,64.0,101.0,60.0,0,0.0,0.0,0,0,0,98.0,98.0
1,66.0,1,60,94812.0,10.0,81.8,9650.0,15.0,13.0,8.0,2.0,100.0,5789.0,3.525,1,6.0,1,60,2.0,0,1,0,0,0,434.0,293.0,141.0,0.0,1.0,71.0,159.0,134.0,0,0.0,0.0,0,0,0,98.0,98.0
0,23.0,1,55,110643.0,4.0,51.9,8441.0,49.0,41.0,4.0,1.0,115.0,4131.0,3.965,1,3.0,1,55,0.0,0,0,0,0,0,51.0,19.0,32.0,0.0,11.0,0.0,19.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,76.0,1,57,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,1,6.0,1,28,1.0,0,1,0,0,0,372.0,237.0,135.0,0.0,1.0,67.0,175.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
1,71.0,0,57,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,0,6.0,1,28,1.0,0,1,0,0,0,372.0,237.0,135.0,0.0,1.0,67.0,175.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
0,69.0,0,45,74062.0,7.0,61.4,8114.0,99.0,15.0,4.0,2.0,119.0,2184.0,2.5,1,3.0,1,45,1.0,0,1,0,0,0,119.0,66.0,53.0,0.0,1.0,28.0,42.0,24.0,0,0.0,0.0,0,0,0,98.0,98.0
0,23.0,0,57,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,1,3.0,2,57,0.0,0,0,0,0,1,177.0,94.0,83.0,2.0,59.0,0.0,92.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,37.0,1,65,51313.0,4.0,59.2,8930.0,34.0,12.0,3.0,1.0,108.0,2780.0,3.86,1,6.0,1,65,1.0,0,1,0,0,0,329.0,196.0,133.0,0.0,1.0,68.0,132.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
1,32.0,0,65,51313.0,4.0,59.2,8930.0,34.0,12.0,3.0,1.0,108.0,2780.0,3.86,0,6.0,1,65,1.0,0,1,0,0,0,329.0,196.0,133.0,0.0,1.0,68.0,132.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
0,57.0,0,27,149893.0,6.0,67.4,9753.0,63.0,29.0,6.0,2.0,109.0,11136.0,4.845,1,4.0,1,27,2.0,0,1,1,0,0,210.0,128.0,82.0,0.0,43.0,0.0,94.0,34.0,0,0.0,0.0,0,0,0,98.0,98.0
